idx	text_left	text_right	label
3395	Introducing the da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915, in the electronics - general category. This product is available for 7443.99.	Introducing the da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens by da-lite.	0
3396	Introducing the smead acid-free poly folder 2 fasteners 1 3 cut top tab letter manila 24 box stationery & office machinery 10545 42.94	Introducing the smead 10301 - supertab file folders 1 3 cut top tab letter manila 100 box smead, in the antitheft category.	0
3397	Introducing the logitech m315 wireless optical mouse blue mice by logitech. This model, m315, is available for 19.88.	Introducing the hp 2.4 ghz wireless optical mobile mouse black, in the mice category. This model, vk482aa #aba, is available for 15.12.	0
3398	Introducing the siig soundwave 7.1 channel pci sound card siig ic-710012-s2, in the electronics - general category. This product is available for 34.84.	Introducing the asus pci 5.1 channel sound card xonar dg asus xonar_dg 20.99	0
3399	Introducing the pny 4gb micro swivel attache flash drive printers pny 9.84	Introducing the pny micro swivel attach 4 gb usb 2.0 flash drive p-fdu4gbsv-ef blu blue usb flash drives p-fdu4gbsv-ef / blu 7.99 by pny.	0
3400	Introducing the edge tech diskgo 500gb external superspeed usb 3.0 hard drive, in the hard drives category. This model, pe227821, is available for 70.98.	Introducing the diskgo 500gb external hard drive edgdg207342pe by edge. This product is available for 121.01.	0
3401	Introducing the panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets electronics - general panasonic This model, kx-tg6645b, is available for 150.0.	Introducing the vtech cs6429 dect 6.0 digital cordless answering system with caller id vtech cs6429 28.78, in the cordless telephones category.	0
3402	Introducing the netgear prosafe plus 8-port gigabit ethernet switch with poe netgear gs108pe100nas 247.5, in the networking category.	Introducing the netgear fs726tp prosafe 24 port 10 100 smart switch with 2 gigabit ports and 12 port poe switches fs726tpna by netgear.	0
3403	Introducing the iosafe rugged 500gb usb 3.0 portable external hard drive hard drives by iosafe. This model, pa50500u5yr, is available for 299.98.	Introducing the clickfree automatic backup c2 500 gb usb 3.0 portable external hard drive 527b3 piano black clickfree 99.72, in the computers accessories category. Its model is 527b3.	0
3404	Introducing the buffalo technology 2tb usb 3.0 drivestation duo hard drives hdwl2tu3r1 by buffalo technology. This product is available for 239.82.	Introducing the buffalo technology drivestation duo 6 tb 2 x 3 tb usb 3.0 external raid hard drive array hd-wl6tu3r1 black hd-wl6tu3r1 586.99, in the computers accessories category.	0
3405	Introducing the innovera m4640 compatible remanufactured high-yield ink 484 page-yield black printers innovera This model, m4640, is available for 24.99.	Introducing the innovera 860320 compatible remanufactured ink 600 page-yield magenta inkjet printer ink innovera 11.6	0
3406	Introducing the hp q3675a image transfer kit hp 194.84, in the printers category. Its model is q3675a.	Introducing the color laserjet 4700 image transfer kit printer transfer units hp 4700/4730/cp4005 195.98	0
3407	Introducing the da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99, in the electronics - general category. Its model is 27573.	Introducing the da-plex standard rear projection screen - 96 x 96 av format da-lite 5912.99, in the projection screens category.	0
3408	Introducing the acco vinyl report cover prong clip letter 1 2 capacity 10-pack stationery & office machinery acco This model, 26101, is available for 10.94.	Introducing the acco 36251 - plastic report cover prong clip letter 3 capacity frosted cover black back computers accessories acco	0
3409	Introducing the transcend storejet 25d2 500gb external hard drive white ts500gsj25d2-w, in the hard drives category. This product is available for 70.88.	Introducing the transcend storejet m3 500 gb usb 3.0 external hard drive ts500gsj25m3 hard drive bags ts500gsj25m3 86.63 by transcend.	0
3410	Introducing the d-link dgs-1005g 5-port gigabit desktop switch, in the networking category. This model, dgs1005g, is available for 27.88.	Introducing the tp-link tl-sg1008d 8-port unmanaged gigabit desktop switch tp-link 32.56, in the switches category. Its model is tl-sg1008d.	0
3411	Introducing the buffalo technology drivestation axis 1.5 tb usb 2.0 desktop external hard drive with buffalo tools and turbo pc hd-lb1 .5 tu2 black buffalo technology hd-lb1 .5 tu2 101.82, in the hard drives category.	Introducing the buffalo technology drivestation datavault 2 tb usb 2.0 desktop external hard drive hd-cxt2 .0 tu2 black buffalo technology 132.64, in the external hard drives category. Its model is hd-cxt2 .0 tu2.	0
3412	Introducing the canon cli-226 black ink tank, in the printers category. This product is available for 0.0.	Introducing the canon cli-8 red ink tank 0626b002 canon 0626b002, in the computers accessories category. This product is available for 9.95.	0
3413	Introducing the da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602 by da-lite. This product is available for 920.99.	Introducing the da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens da-lite This model, 23077, is available for 9258.99.	0
3414	Introducing the innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack stationery & office machinery innovera 11.7 Its model is 99650.	Introducing the new-innovera 99450 - glossy photo paper 8-1 2 x 11 50 sheets pack - ivr99450 storage presentation materials innovera 32.46	0
3415	Introducing the panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets electronics - general panasonic This model, kx-tg6645b, is available for 150.0.	Introducing the panasonic kx-tg9344t dect 6.0 expandable digital cordless phone with answering system metallic black 4 handsets cordless telephones kx-tg9344t 135.69 by panasonic.	0
3416	Introducing the ibm 28p2010 black toner cartridge ibm, in the printers category. This model, 28p2010, is available for 425.0.	Introducing the ibm 28p2010 toner cartridge for ibm infoprint 1130 4530 1140 4540 high-yield black laser printer toner 28p2010 by ibm. This product is available for 209.99.	1
3417	Introducing the avery design edge presentation view binder 1 capacity stationery & office machinery 68080 7.47 by avery.	Introducing the new-avery 68083 - design edge presentation view binder 1-1 2 capacity metallic blue - ave68083 projection screens avery 20.0	0
3418	Introducing the smead file folders 1 2 cut 1-ply top tab manila 100 box stationery & office machinery 34.05 Its model is 15320.	Introducing the new-smead 15385 - guide height file folders 2 5 cut right top tab legal manila 100 box - smd15385 laminating supplies smead 49.0	0
3419	Introducing the startech.com dmsvgavga1 lfh 59 male to dual female vga dms 59 cable electronics - general by startech. This model, dmsvgavga1, is available for 15.0.	Introducing the startech.com 8-inch lfh 59 male to dual female dvi i dms 59 cable dmsdvidvi1 14.99, in the dvi cables category. Its model is dmsdvidvi1.	0
3420	Introducing the panasonic stereo earbud headphones rp-hv21 green panasonic rphv21g, in the electronics - general category. This product is available for 10.49.	Introducing the panasonic rp-htx7-r1 monitor stereo headphones headphones red headphones panasonic 29.8 Its model is rp-htx7-r1.	0
3421	Introducing the da-lite da-glas deluxe rear projection screen - 96 x 96 av format 6128.99, in the electronics - general category. Its model is 27651.	Introducing the da-lite holo screen - projection screen rear video projectors da-lite	0
3422	Introducing the buddy products dr. pocket steel 3-pocket wall file black stationery & office machinery buddy products This model, 52104, is available for 51.94.	Introducing the new-buddy products 52104 - dr. pocket steel three pocket wall file letter black - bdy52104 storage presentation materials buddy This product is available for 47.49.	1
3423	Introducing the clarion sirius satellite radio receiver adapter clarion, in the satellite radio category. This model, clasc1, is available for 49.99.	Introducing the sirius s50 portable satellite radio receiver with car pack handheld portable satellite radios sirius satellite radio Its model is sirius s50 receiver system pack.	0
3424	Introducing the kingston hyperx 2gb 2 x 1gb ddr3 sdram 1800 pc3 12800 240-pin desktop memory model memory 41.99 by kingston. Its model is khx1800c9d3/2g.	Introducing the kingston 1gb ddr2 667mhz 240-pin ram memory for dell desktop pc by kingston.	0
3425	Introducing the xerox 108r00602 maintenance kit printers 110.84 by xerox. Its model is 108r00602.	Introducing the xerox 108r00600 replacement maintenance kit for xerox phaser 4500 108r00600, in the printer accessories category.	0
3426	Introducing the edge 2gb micro sd memory card plus adapter usb drives by edge tech. This model, pe214487, is available for 11.84.	Introducing the v7 8gb micro sd memory card with sd adapter v7 vamsdh8gcl2r-1n 12.98, in the blank media category.	0
3427	Introducing the elite screens cinewhite cinema235 series fixed frame wide screen - 85 diagonal electronics - general elite screens r85wh1-wide 409.0	Introducing the cinewhite cinema235 series fixed frame wide screen - 96 diagonal 459.0, in the projection screens category.	0
3428	Introducing the da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite This model, 84381, is available for 2532.99.	Introducing the da-lite 98811 pearlescent tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite	0
